order_id,trade_id,instrument_name,direction,price,amount,label,time,position_after,trade_type,session_realised_after,fee,index,fee_rate,funding_mark,client_order_id,maker_taker,timestamp
001F24C50000026A,0000000000000001182F409145A97BBD,BTC-PERPETUAL,buy,84007.0,0.028,P,1742682573.4988422,0.109,normal,-66.875,0.59,84007.6866666667,0.00025,0.0,718,maker,2025-03-22T15:29:33.596095
001F24C50000026A,0000000000000001182F40914BC16EB5,BTC-PERPETUAL,buy,84007.0,0.003,P,1742682573.601075,0.112,normal,-67.465,0.06,84007.6866666667,0.00025,0.0,718,maker,2025-03-22T15:29:33.693497
001F24C5000002CD,0000000000000001182F40CEC386A29A,BTC-PERPETUAL,sell,84012.0,0.028,P,1742682837.6034932,0.084,normal,0.04725,-67.47775,0.59,84025.325,0.00025,0.0,817,maker,2025-03-22T15:33:57.704611
001F24C5000002E4,0000000000000001182F40DC8C29C01F,BTC-PERPETUAL,buy,84018.0,0.028,P,1742682896.8042011,0.112,normal,-68.06775,0.59,84010.6616666667,0.00025,0.0,840,maker,2025-03-22T15:34:56.900045
001F24C5000003C4,0000000000000001182F4169CE72C778,BTC-PERPETUAL,buy,84013.0,0.028,P,1742683503.5066712,0.14,normal,-68.65775,0.59,84011.3516666667,0.00025,0.0,1064,maker,2025-03-22T15:45:03.631387
001F24C5000003C4,0000000000000001182F4169D3FA4F36,BTC-PERPETUAL,buy,84013.0,0.028,P,1742683503.59944,0.168,normal,-69.24775,0.59,84011.3516666667,0.00025,0.0,1064,maker,2025-03-22T15:45:03.699357
001F24C5000003C4,0000000000000001182F416A10242DAE,BTC-PERPETUAL,buy,84013.0,0.028,P,1742683504.608817,0.196,normal,-69.83775,0.59,84004.435,0.00025,0.0,1064,maker,2025-03-22T15:45:04.705088
001F24C5000003FC,0000000000000001182F418BE44EABEF,BTC-PERPETUAL,buy,83991.0,0.028,P,1742683649.902292,0.224,normal,-70.42775,0.59,83994.0016666667,0.00025,0.0,1120,maker,2025-03-22T15:47:30.001542
001F24C5000003FC,0000000000000001182F418BEAD9479A,BTC-PERPETUAL,buy,83991.0,0.028,P,1742683650.012039,0.252,normal,-71.01775,0.59,83994.0016666667,0.00025,0.0,1120,maker,2025-03-22T15:47:30.118442
001F24C5000003FC,0000000000000001182F418BF0D197AD,BTC-PERPETUAL,buy,83991.0,0.028,P,1742683650.112199,0.28,normal,-71.60775,0.59,83994.0016666667,0.00025,0.0,1120,maker,2025-03-22T15:47:30.220625
001F24C5000003FC,0000000000000001182F418BF605BFD2,BTC-PERPETUAL,buy,83991.0,0.003,P,1742683650.1995032,0.283,normal,-72.19775,0.06,83994.0016666667,0.00025,0.0,1120,maker,2025-03-22T15:47:30.310231
001F24C50000064D,0000000000000001182F42811BC14341,BTC-PERPETUAL,buy,83927.0,0.028,P,1742684703.099536,0.311,normal,-72.25775,0.59,83916.4733333333,0.00025,0.0,1713,maker,2025-03-22T16:05:03.217663
001F24C50000064D,0000000000000001182F428121D6E46E,BTC-PERPETUAL,buy,83927.0,0.028,P,1742684703.201617,0.339,normal,-72.84775,0.59,83916.4733333333,0.00025,0.0,1713,maker,2025-03-22T16:05:03.296872
001F24C50000064D,0000000000000001182F428127AC568D,BTC-PERPETUAL,buy,83927.0,0.013,P,1742684703.2994921,0.352,normal,-73.43775,0.27,83916.4733333333,0.00025,0.0,1713,maker,2025-03-22T16:05:03.441970
001F24C500000680,0000000000000001182F4296952DD6D7,BTC-PERPETUAL,buy,83891.0,0.015,P,1742684795.3310082,0.367,normal,-73.70775,0.31,83890.075,0.00025,0.0,1764,maker,2025-03-22T16:06:35.431378
001F24C500000680,0000000000000001182F4296952DD6D8,BTC-PERPETUAL,buy,83891.0,0.007,P,1742684795.3310082,0.374,normal,-74.01775,0.15,83890.075,0.00025,0.0,1764,maker,2025-03-22T16:06:35.433323
001F24C50000078B,0000000000000001182F4305747979A0,BTC-PERPETUAL,buy,83876.0,0.028,P,1742685271.5236871,0.402,normal,-74.16775,0.59,83878.9983333333,0.00025,0.0,2031,maker,2025-03-22T16:14:31.628318
001F24C80000002E,0000000000000001182F47FB0140A968,BTC-PERPETUAL,buy,84027.0,0.028,P,1742690724.1990502,0.028,normal,-66.838,0.59,84017.5233333333,0.00025,0.0,146,maker,2025-03-22T17:45:24.296604
001F24C80000002E,0000000000000001182F47FB075EED97,BTC-PERPETUAL,buy,84027.0,0.008,P,1742690724.301696,0.036,normal,-67.428,0.17,84017.5233333333,0.00025,0.0,146,maker,2025-03-22T17:45:24.404765
001F24C800000036,0000000000000001182F480032F2B7E7,BTC-PERPETUAL,buy,84005.0,0.02,P,1742690746.5076392,0.056,normal,-67.598,0.42,83995.935,0.00025,0.0,154,maker,2025-03-22T17:45:46.612717
001F24C800000098,0000000000000001182F483CCDA5199F,BTC-PERPETUAL,buy,84010.0,0.028,P,1742691006.801058,0.084,normal,-68.018,0.59,84006.18,0.00025,0.0,252,maker,2025-03-22T17:50:06.909255
001F24C800000098,0000000000000001182F483CF18A9EE3,BTC-PERPETUAL,buy,84010.0,0.028,P,1742691007.403303,0.112,normal,-68.608,0.59,84006.18,0.00025,0.0,252,maker,2025-03-22T17:50:07.502983
001F24C800000098,0000000000000001182F483CF7535E8E,BTC-PERPETUAL,buy,84010.0,0.013,P,1742691007.5003452,0.125,normal,-69.198,0.27,84004.2633333333,0.00025,0.0,252,maker,2025-03-22T17:50:07.593128
001F24C8000000A0,0000000000000001182F48411D5B7174,BTC-PERPETUAL,buy,84003.0,0.028,P,1742691025.318278,0.153,normal,-69.468,0.59,84007.345,0.00025,0.0,260,maker,2025-03-22T17:50:25.417201
001F24C8000000A0,0000000000000001182F48411D5B7175,BTC-PERPETUAL,buy,84003.0,0.003,P,1742691025.318278,0.156,normal,-70.058,0.06,84007.345,0.00025,0.0,260,maker,2025-03-22T17:50:25.419369
001F24C8000000D6,0000000000000001182F486397BBA4E3,BTC-PERPETUAL,buy,83994.0,0.028,P,1742691173.4002912,0.184,normal,-70.118,0.59,83990.405,0.00025,0.0,314,maker,2025-03-22T17:52:53.494423
001F24C8000000E0,0000000000000001182F48692842015B,BTC-PERPETUAL,buy,83984.0,0.028,P,1742691197.2998521,0.212,normal,-70.708,0.59,83988.905,0.00025,0.0,324,maker,2025-03-22T17:53:17.391369
001F24C8000000E0,0000000000000001182F48694637854C,BTC-PERPETUAL,buy,83984.0,0.009,P,1742691197.802481,0.221,normal,-71.298,0.19,83969.5783333333,0.00025,0.0,324,maker,2025-03-22T17:53:17.907276
001F24C8000000E5,0000000000000001182F486BA0018198,BTC-PERPETUAL,buy,83958.0,0.015,P,1742691207.8988252,0.236,normal,-71.488,0.31,83956.4883333333,0.00025,0.0,329,maker,2025-03-22T17:53:27.991170
001F24C8000001C3,0000000000000001182F48C7E5D7D5AF,BTC-PERPETUAL,buy,83996.0,0.028,P,1742691604.2074912,0.264,normal,-71.798,0.59,83993.0166666667,0.00025,0.0,551,maker,2025-03-22T18:00:04.308533
001F24C8000001C3,0000000000000001182F48C7EB697CCA,BTC-PERPETUAL,buy,83996.0,0.028,P,1742691604.3009222,0.292,normal,-72.388,0.59,83993.0166666667,0.00025,0.0,551,maker,2025-03-22T18:00:04.392764
001F24C8000001C3,0000000000000001182F48C7F1577D25,BTC-PERPETUAL,buy,83996.0,0.028,P,1742691604.4004061,0.32,normal,-72.978,0.59,83993.0166666667,0.00025,0.0,551,maker,2025-03-22T18:00:04.490645
001F24C8000001C3,0000000000000001182F48C7F737816D,BTC-PERPETUAL,buy,83996.0,0.028,P,1742691604.4989731,0.348,normal,-73.568,0.59,83993.0166666667,0.00025,0.0,551,maker,2025-03-22T18:00:04.586825
001F24C8000001C3,0000000000000001182F48C7FFF2E5FA,BTC-PERPETUAL,buy,83996.0,0.028,P,1742691604.645472,0.376,normal,-74.158,0.59,83993.0166666667,0.00025,0.0,551,maker,2025-03-22T18:00:04.733033
001F24C8000001C3,0000000000000001182F48C8036D86FB,BTC-PERPETUAL,buy,83996.0,0.026,P,1742691604.70384,0.402,normal,-74.748,0.55,83993.0166666667,0.00025,0.0,551,maker,2025-03-22T18:00:04.795794
001F24CB00000010,0000000000000001182F49F3B67547F5,BTC-PERPETUAL,buy,84101.0,0.028,P,1742692891.9026911,0.028,normal,-58.425,0.59,84106.9116666667,0.00025,0.0,116,maker,2025-03-22T18:21:32.003246
001F24CB00000010,0000000000000001182F49F3BC6C3081,BTC-PERPETUAL,buy,84101.0,0.009,P,1742692892.002759,0.037,normal,-59.015,0.19,84106.9116666667,0.00025,0.0,116,maker,2025-03-22T18:21:32.098355
001F251D0000000C,0000000000000001182FCECD564DF794,BTC-PERPETUAL,buy,88433.0,0.029,P,1742838962.127239,0.029,normal,0.0,0.64,88428.4566666667,0.00025,0.0,112,maker,2025-03-24T10:56:02.225358
001F251D0000000C,0000000000000001182FCECD6205FF9E,BTC-PERPETUAL,buy,88433.0,0.029,P,1742838962.3238502,0.058,normal,-0.64,0.64,88428.4566666667,0.00025,0.0,112,maker,2025-03-24T10:56:02.420349
001F251D0000000E,0000000000000001182FCECDEB1FD541,BTC-PERPETUAL,buy,88406.0,0.029,P,1742838964.624021,0.087,normal,-1.28,0.64,88410.1916666667,0.00025,0.0,114,maker,2025-03-24T10:56:04.713845
001F251D0000000E,0000000000000001182FCECE20EC9A5A,BTC-PERPETUAL,buy,88406.0,0.001,P,1742838965.526633,0.088,normal,-1.92,0.02,88399.4833333333,0.00025,0.0,114,maker,2025-03-24T10:56:05.615465
001F251D00000014,0000000000000001182FCED0BC5F8838,BTC-PERPETUAL,buy,88407.0,0.011,P,1742838976.7245681,0.099,normal,-1.94,0.24,88413.585,0.00025,0.0,120,maker,2025-03-24T10:56:16.817974
001F251D00000030,0000000000000001182FCEE362BCBB89,BTC-PERPETUAL,buy,88459.0,0.016,P,1742839056.825105,0.115,normal,-2.18,0.35,88461.7378333333,0.00025,0.0,148,maker,2025-03-24T10:57:36.915815
001F251D00000048,0000000000000001182FCEF31FF8B06F,BTC-PERPETUAL,buy,88460.0,0.025,P,1742839124.4244382,0.14,normal,-2.53,0.55,88457.115,0.00025,0.0,172,maker,2025-03-24T10:58:44.521733
001F251D0000004A,0000000000000001182FCEF3A92CAB43,BTC-PERPETUAL,buy,88452.0,0.024,P,1742839126.7263231,0.164,normal,-3.08,0.53,88443.785,0.00025,0.0,174,maker,2025-03-24T10:58:46.819476
001F251D00000052,0000000000000001182FCEF7F179199D,BTC-PERPETUAL,buy,88424.0,0.018,P,1742839145.1191611,0.182,normal,-3.61,0.4,88428.025,0.00025,0.0,182,maker,2025-03-24T10:59:05.210717
001F251D00000057,0000000000000001182FCEFB5215FCD4,BTC-PERPETUAL,sell,88431.0,0.018,P,1742839159.624957,0.164,normal,-0.06458242,-4.07458242,0.4,88445.9116666667,0.00025,0.0,187,maker,2025-03-24T10:59:19.716511
001F251D0000006A,0000000000000001182FCF07AB8367F7,BTC-PERPETUAL,buy,88468.0,0.017,P,1742839212.6649082,0.181,normal,-4.47458242,0.38,88469.285,0.00025,0.0,206,maker,2025-03-24T11:00:12.768802
001F251D00000074,0000000000000001182FCF0CF213C2CB,BTC-PERPETUAL,buy,88464.0,0.018,P,1742839235.3236103,0.199,normal,-4.85458242,0.4,88456.84,0.00025,0.0,216,maker,2025-03-24T11:00:35.453320
001F251D0000007A,0000000000000001182FCF11B7FAB84A,BTC-PERPETUAL,buy,88450.0,0.015,P,1742839255.8237271,0.214,normal,-5.25458242,0.33,88442.2975,0.00025,0.0,222,maker,2025-03-24T11:00:55.916646
001F251D00000081,0000000000000001182FCF14F48648D4,BTC-PERPETUAL,sell,88434.0,0.013,P,1742839269.7244081,0.201,normal,-0.08835247,-5.67293489,0.29,88443.8866666667,0.00025,0.0,229,maker,2025-03-24T11:01:09.814374
001F251D00000084,0000000000000001182FCF16AD8DA82E,BTC-PERPETUAL,buy,88458.0,0.011,P,1742839277.123643,0.212,normal,-5.96293489,0.24,88456.8666666667,0.00025,0.0,232,maker,2025-03-24T11:01:17.222448
001F251D00000086,0000000000000001182FCF177E6E244A,BTC-PERPETUAL,buy,88447.0,0.011,P,1742839280.6280162,0.223,normal,-6.20293489,0.24,88442.7881666667,0.00025,0.0,234,maker,2025-03-24T11:01:20.721011
001F251D00000090,0000000000000001182FCF1DEB4C3A5D,BTC-PERPETUAL,buy,88446.0,0.014,P,1742839308.2243142,0.237,normal,-6.44293489,0.31,88440.0366666667,0.00025,0.0,244,maker,2025-03-24T11:01:48.314497
001F251D00000093,0000000000000002182FCF1F2047681B,BTC-PERPETUAL,sell,88429.0,0.016,P,1742839313.408158,0.221,normal,-0.21104237,-6.96397726,0.35,88448.6083333333,0.00025,0.0,247,maker,2025-03-24T11:01:53.514909
001F251D00000095,0000000000000001182FCF1FBC2E6A35,BTC-PERPETUAL,buy,88431.0,0.014,P,1742839316.023766,0.235,normal,-7.31397726,0.31,88437.595,0.00025,0.0,249,maker,2025-03-24T11:01:56.125089
001F251D00000097,0000000000000001182FCF21991B6ACF,BTC-PERPETUAL,buy,88409.0,0.012,P,1742839324.0252533,0.247,normal,-7.62397726,0.27,88410.05,0.00025,0.0,251,maker,2025-03-24T11:02:04.116420
001F251D0000009A,0000000000000001182FCF2239F44281,BTC-PERPETUAL,buy,88396.0,0.012,P,1742839326.723818,0.259,normal,-7.89397726,0.27,88389.2953333333,0.00025,0.0,254,maker,2025-03-24T11:02:06.817616
001F251D000000A0,0000000000000001182FCF25291A15C1,BTC-PERPETUAL,buy,88381.0,0.011,P,1742839339.3259861,0.27,normal,-8.16397726,0.24,88378.3595,0.00025,0.0,260,maker,2025-03-24T11:02:19.685746
001F251D000000B6,0000000000000001182FCF2E79382CAA,BTC-PERPETUAL,sell,88383.0,0.018,P,1742839379.324841,0.252,normal,-0.94660152,-9.35057878,0.4,88391.3383333333,0.00025,0.0,282,maker,2025-03-24T11:02:59.420983
001F251D000000C1,0000000000000001182FCF336F227ACD,BTC-PERPETUAL,buy,88394.0,0.018,P,1742839400.630484,0.27,normal,-9.75057878,0.4,88387.4,0.00025,0.0,293,maker,2025-03-24T11:03:20.721494
001F251D000000C5,0000000000000001182FCF344B46FB88,BTC-PERPETUAL,sell,88382.0,0.017,P,1742839404.3238642,0.253,normal,-0.86387837,-11.01445715,0.38,88379.5451666667,0.00025,0.0,297,maker,2025-03-24T11:03:24.416035
001F251D000000CB,0000000000000001182FCF374069B7BE,BTC-PERPETUAL,sell,88407.0,0.012,P,1742839417.026493,0.241,normal,-0.3097965,-11.70425365,0.27,88411.4483333333,0.00025,0.0,303,maker,2025-03-24T11:03:37.121530
001F251D000000CE,0000000000000001182FCF37525A3C28,BTC-PERPETUAL,sell,88410.0,0.012,P,1742839417.3274682,0.229,normal,-0.2737965,-12.24805015,0.27,88411.4483333333,0.00025,0.0,306,maker,2025-03-24T11:03:37.425575
001F251D000000DE,0000000000000001182FCF4131CED06F,BTC-PERPETUAL,buy,88414.0,0.013,P,1742839459.731132,0.242,normal,-12.51805015,0.29,88410.5583333333,0.00025,0.0,322,maker,2025-03-24T11:04:19.899518
001F251D000000E4,0000000000000001182FCF446A75BDA2,BTC-PERPETUAL,sell,88395.0,0.015,P,1742839473.566498,0.227,normal,-0.55208367,-13.36013382,0.33,88421.2983333333,0.00025,0.0,328,maker,2025-03-24T11:04:33.661750
001F251D000000EA,0000000000000001182FCF45EC1445A2,BTC-PERPETUAL,sell,88427.0,0.011,P,1742839480.0361161,0.216,normal,-0.05286136,-13.74299518,0.24,88443.1716666667,0.00025,0.0,334,maker,2025-03-24T11:04:40.134650
001F251D00000109,0000000000000001182FCF5A44DF658E,BTC-PERPETUAL,buy,88451.0,0.021,P,1742839567.425169,0.237,normal,-13.98299518,0.46,88449.3373333333,0.00025,0.0,365,maker,2025-03-24T11:06:07.521423
001F251D00000114,0000000000000001182FCF5EDC7500B3,BTC-PERPETUAL,buy,88459.0,0.02,P,1742839587.1482022,0.257,normal,-14.44299518,0.44,88450.7695,0.00025,0.0,376,maker,2025-03-24T11:06:27.237467
001F251D00000126,0000000000000001182FCF650696DD0A,BTC-PERPETUAL,buy,88448.0,0.011,P,1742839613.6248682,0.268,normal,-14.88299518,0.24,88454.3435,0.00025,0.0,394,maker,2025-03-24T11:06:53.718628
001F251D0000012F,0000000000000001182FCF69AEA7C8F3,BTC-PERPETUAL,buy,88417.0,0.012,P,1742839633.6244192,0.28,normal,-15.12299518,0.27,88417.3626666667,0.00025,0.0,403,maker,2025-03-24T11:07:13.713359
001F251D00000132,0000000000000001182FCF6A140CD355,BTC-PERPETUAL,buy,88401.0,0.013,P,1742839635.325539,0.293,normal,-15.39299518,0.29,88397.825,0.00025,0.0,406,maker,2025-03-24T11:07:15.414361
001F251D00000135,0000000000000001182FCF6BF0CF7BA2,BTC-PERPETUAL,buy,88377.0,0.014,P,1742839643.324251,0.307,normal,-15.68299518,0.31,88373.6816666667,0.00025,0.0,409,maker,2025-03-24T11:07:23.414747
001F251D0000014A,0000000000000001182FCF73DC44A22F,BTC-PERPETUAL,buy,88353.0,0.014,P,1742839677.339346,0.321,normal,-15.99299518,0.31,88352.4936666667,0.00025,0.0,430,maker,2025-03-24T11:07:57.429941
001F251D0000014D,0000000000000001182FCF74CA037AFA,BTC-PERPETUAL,buy,88344.0,0.014,P,1742839681.328053,0.335,normal,-16.30299518,0.31,88340.9525,0.00025,0.0,433,maker,2025-03-24T11:08:01.423839
001F251D00000156,0000000000000001182FCF78AD2E71D8,BTC-PERPETUAL,buy,88348.0,0.016,P,1742839698.024199,0.351,normal,-16.61299518,0.35,88336.7685,0.00025,0.0,442,maker,2025-03-24T11:08:18.120589
001F251D0000015C,0000000000000001182FCF7A486C3250,BTC-PERPETUAL,buy,88319.0,0.014,P,1742839704.9236822,0.365,normal,-16.96299518,0.31,88308.7166666667,0.00025,0.0,448,maker,2025-03-24T11:08:25.020472
001F251D0000015F,0000000000000001182FCF7BD98E8543,BTC-PERPETUAL,buy,88301.0,0.013,P,1742839711.6535943,0.378,normal,-17.27299518,0.29,88295.7651666667,0.00025,0.0,451,maker,2025-03-24T11:08:31.756138
001F251E00000009,0000000000000001182FD0B5A28DE5F8,BTC-PERPETUAL,sell,88308.0,0.013,P,1742841059.350538,-0.013,normal,-82.685,0.29,88327.1693333333,0.00025,0.0,109,maker,2025-03-24T11:30:59.457629
001F251E00000018,0000000000000002182FD0BFCDCDB6BC,BTC-PERPETUAL,buy,88331.0,0.01,P,1742841103.025813,-0.003,normal,-0.23,-83.205,0.22,88329.7235,0.00025,0.0,124,maker,2025-03-24T11:31:43.133138
001F251E0000001A,0000000000000001182FD0BFE33F661C,BTC-PERPETUAL,buy,88323.0,0.01,P,1742841103.385585,0.007,normal,-0.045,-83.47,0.22,88302.8818333333,0.00025,0.0,126,maker,2025-03-24T11:31:43.495263
001F251E00000020,0000000000000001182FD0C2DB2990F6,BTC-PERPETUAL,buy,88275.0,0.01,P,1742841116.134839,0.017,normal,-83.69,0.22,88276.3083333333,0.00025,0.0,132,maker,2025-03-24T11:31:56.240775
001F251E0000002A,0000000000000001182FD0C8C486A3F7,BTC-PERPETUAL,buy,88251.0,0.01,P,1742841141.524866,0.027,normal,-83.91,0.22,88234.4408333333,0.00025,0.0,142,maker,2025-03-24T11:32:21.632190
001F251E00000033,0000000000000001182FD0CEA29A1A5A,BTC-PERPETUAL,sell,88237.0,0.01,P,1742841166.72552,0.017,normal,-0.41555556,-84.54555556,0.22,88246.1346666667,0.00025,0.0,151,maker,2025-03-24T11:32:46.829561
001F251E00000035,0000000000000002182FD0CECE23E225,BTC-PERPETUAL,sell,88248.0,0.01,P,1742841167.45597,0.007,normal,-0.30555555,-85.07111111,0.22,88267.6118333333,0.00025,0.0,153,maker,2025-03-24T11:32:47.564264
001F251E00000054,0000000000000001182FD0E2BA72F0F0,BTC-PERPETUAL,buy,88209.0,0.018,P,1742841253.0249531,0.025,normal,-85.29111111,0.4,88205.2958333333,0.00025,0.0,184,maker,2025-03-24T11:34:13.127597
001F251E00000066,0000000000000001182FD0EEE7B2EAE1,BTC-PERPETUAL,buy,88190.0,0.016,P,1742841305.323728,0.041,normal,-85.69111111,0.35,88184.285,0.00025,0.0,202,maker,2025-03-24T11:35:05.428166
001F251E0000006C,0000000000000001182FD0F24DE9251C,BTC-PERPETUAL,buy,88176.0,0.011,P,1742841319.9234602,0.052,normal,-86.04111111,0.24,88172.5901666667,0.00025,0.0,208,maker,2025-03-24T11:35:20.027174
001F251E0000006C,0000000000000001182FD0F271C5E73C,BTC-PERPETUAL,buy,88176.0,0.005,P,1742841320.52513,0.057,normal,-86.28111111,0.11,88172.5901666667,0.00025,0.0,208,maker,2025-03-24T11:35:20.635157
001F251E00000071,0000000000000001182FD0F4535EAD58,BTC-PERPETUAL,sell,88158.0,0.014,P,1742841328.604983,0.043,normal,-0.62923587,-87.02034698,0.31,88179.8116666667,0.00025,0.0,213,maker,2025-03-24T11:35:28.713469
001F251E00000091,0000000000000001182FD1079BF44369,BTC-PERPETUAL,sell,88207.0,0.013,P,1742841411.427124,0.03,normal,0.05270955,-87.27763743,0.29,88224.4088333333,0.00025,0.0,245,maker,2025-03-24T11:36:51.538813
001F251E00000097,0000000000000001182FD10AE42ACAEF,BTC-PERPETUAL,sell,88228.0,0.011,P,1742841425.523559,0.019,normal,0.27560039,-87.29203704,0.24,88227.767,0.00025,0.0,251,maker,2025-03-24T11:37:05.629309
001F251E000000A3,0000000000000001182FD11390330E09,BTC-PERPETUAL,sell,88233.0,0.012,P,1742841462.7695203,0.007,normal,0.36065497,-87.17138207,0.26,88260.8433333333,0.00025,0.0,263,maker,2025-03-24T11:37:42.879418
001F251E000000C2,0000000000000001182FD126579303A5,BTC-PERPETUAL,buy,88258.0,0.021,P,1742841543.4238863,0.028,normal,-87.43138207,0.46,88260.7516666667,0.00025,0.0,294,maker,2025-03-24T11:39:03.530308
001F251E000000D3,0000000000000001182FD12FD18CC6DF,BTC-PERPETUAL,sell,88260.0,0.02,P,1742841584.125004,0.008,normal,0.31527291,-87.57610916,0.44,88278.62,0.00025,0.0,311,maker,2025-03-24T11:39:44.226820
001F251E000000D5,0000000000000001182FD130A807C9F6,BTC-PERPETUAL,sell,88286.0,0.015,P,1742841587.72339,-0.007,normal,0.33410916,-87.682,0.33,88283.5195,0.00025,0.0,313,maker,2025-03-24T11:39:47.833900
001F251E000000D7,0000000000000001182FD130BFE6EF96,BTC-PERPETUAL,sell,88298.0,0.013,P,1742841588.12389,-0.02,normal,-88.012,0.29,88315.3446666667,0.00025,0.0,315,maker,2025-03-24T11:39:48.227096
001F251E000000D9,0000000000000001182FD13143048428,BTC-PERPETUAL,sell,88346.0,0.01,P,1742841590.323644,-0.03,normal,-88.302,0.22,88346.0716666667,0.00025,0.0,317,maker,2025-03-24T11:39:50.427652
001F251E000000DE,0000000000000001182FD1345BCD40E5,BTC-PERPETUAL,buy,88350.0,0.01,P,1742841603.6243541,-0.02,normal,-0.388,-88.91,0.22,88352.995,0.00025,0.0,322,maker,2025-03-24T11:40:03.759523
001F251E000000E5,0000000000000001182FD1384B17279B,BTC-PERPETUAL,sell,88384.0,0.01,P,1742841620.5238543,-0.03,normal,-89.13,0.22,88399.9398333333,0.00025,0.0,329,maker,2025-03-24T11:40:20.628198
001F251E000000EB,0000000000000001182FD13B63D51411,BTC-PERPETUAL,sell,88416.0,0.01,P,1742841633.8238564,-0.04,normal,-89.35,0.22,88427.595,0.00025,0.0,335,maker,2025-03-24T11:40:33.933848
001F251E000000ED,0000000000000001182FD13C465C5256,BTC-PERPETUAL,sell,88435.0,0.01,P,1742841637.62437,-0.05,normal,-89.57,0.22,88445.2681666667,0.00025,0.0,337,maker,2025-03-24T11:40:37.731926
001F251E000000EF,0000000000000001182FD13C8DD6876D,BTC-PERPETUAL,sell,88465.0,0.01,P,1742841638.823561,-0.06,normal,-89.79,0.22,88465.6731666667,0.00025,0.0,339,maker,2025-03-24T11:40:38.928420
001F251E000000F3,0000000000000001182FD13ECA0ED47C,BTC-PERPETUAL,sell,88485.0,0.01,P,1742841648.423818,-0.07,normal,-90.01,0.22,88503.7533333333,0.00025,0.0,343,maker,2025-03-24T11:40:48.530110
001F251E000000F5,0000000000000001182FD13FFFF9F4EC,BTC-PERPETUAL,sell,88505.0,0.009,P,1742841653.623388,-0.079,normal,-90.23,0.2,88510.5683333333,0.00025,0.0,345,maker,2025-03-24T11:40:53.727307
001F251E000000F5,0000000000000001182FD1400BF09F7B,BTC-PERPETUAL,sell,88505.0,0.001,P,1742841653.824102,-0.08,normal,-90.43,0.02,88510.5683333333,0.00025,0.0,345,maker,2025-03-24T11:40:53.927373
001F251E00000106,0000000000000001182FD14A685F0F0B,BTC-PERPETUAL,buy,88532.0,0.01,P,1742841698.3245173,-0.07,normal,-1.1795,-91.6295,0.22,88530.1063333333,0.00025,0.0,362,maker,2025-03-24T11:41:38.446638
001F251E00000116,0000000000000001182FD1537CF6BD69,BTC-PERPETUAL,buy,88508.0,0.014,P,1742841737.3247073,-0.056,normal,-1.3153,-93.1648,0.31,88506.7083333333,0.00025,0.0,378,maker,2025-03-24T11:42:17.428462
001F251E0000011E,0000000000000001182FD15802358771,BTC-PERPETUAL,buy,88482.0,0.013,P,1742841756.740061,-0.043,normal,-0.88335,-94.35815,0.29,88485.9116666667,0.00025,0.0,386,maker,2025-03-24T11:42:36.846856
001F251E0000012D,0000000000000001182FD160D51EC6AA,BTC-PERPETUAL,sell,88464.0,0.012,P,1742841794.6383011,-0.055,normal,-94.64815,0.27,88471.9833333333,0.00025,0.0,401,maker,2025-03-24T11:43:14.740624
001F251E0000013B,0000000000000001182FD1689578B26C,BTC-PERPETUAL,sell,88506.0,0.01,P,1742841827.9301913,-0.065,normal,-94.91815,0.22,88507.49,0.00025,0.0,415,maker,2025-03-24T11:43:48.036203
001F251E0000013C,0000000000000001182FD1698F8E31D9,BTC-PERPETUAL,buy,88531.0,0.01,P,1742841832.1259031,-0.055,normal,-0.93582308,-96.07397308,0.22,88528.6566666667,0.00025,0.0,416,maker,2025-03-24T11:43:52.256603
001F251E00000154,0000000000000001182FD177FF0B2DC7,BTC-PERPETUAL,buy,88522.0,0.014,P,1742841894.1259081,-0.041,normal,-1.18415231,-97.47812539,0.31,88526.6171666667,0.00025,0.0,440,maker,2025-03-24T11:44:54.229159
001F251E00000169,0000000000000001182FD1842EBE328F,BTC-PERPETUAL,sell,88531.0,0.014,P,1742841946.4657762,-0.055,normal,-97.78812539,0.31,88554.12,0.00025,0.0,461,maker,2025-03-24T11:45:46.580463
001F251E0000016E,0000000000000001182FD1889C6A8235,BTC-PERPETUAL,buy,88534.0,0.013,P,1742841965.485655,-0.042,normal,-0.94589764,-99.04402303,0.29,88488.9466666667,0.00025,0.0,466,maker,2025-03-24T11:46:05.604083
001F251E00000172,0000000000000001182FD1899F97D479,BTC-PERPETUAL,buy,88496.0,0.01,P,1742841969.8339243,-0.032,normal,-0.34761356,-99.68163659,0.22,88493.4716666667,0.00025,0.0,470,maker,2025-03-24T11:46:09.938017
001F251E00000176,0000000000000001182FD18C1D0A9C10,BTC-PERPETUAL,buy,88496.0,0.01,P,1742841980.528532,-0.022,normal,-0.34761357,-100.24925016,0.22,88468.6133333333,0.00025,0.0,474,maker,2025-03-24T11:46:20.637140
001F251E00000178,0000000000000001182FD18C28CB7351,BTC-PERPETUAL,buy,88465.0,0.01,P,1742841980.7257202,-0.012,normal,-0.03761356,-100.50686372,0.22,88468.6133333333,0.00025,0.0,476,maker,2025-03-24T11:46:20.831080
001F251E0000017B,0000000000000001182FD18D09E679C6,BTC-PERPETUAL,sell,88449.0,0.01,P,1742841984.502365,-0.022,normal,-100.72686372,0.22,88494.3065,0.00025,0.0,479,maker,2025-03-24T11:46:24.629203
